14,0,127303
15,1,873410
276,1,874786392
94,1,891723086
130,1,875801662
38,1,892428688
160,1,876857977
293,1,888906966
26,0,891385985
130,1,875216545
92,1,886443455
256,1,882164999
1,1,878542420
72,1,880036718
56,1,892910207
13,1,882140926
15,0,879455957
92,1,875654637
207,0,884386343
292,1,881105481
232,1,888549622
251,0,886272175
224,1,888104153
181,1,878962392
259,1,874724710
305,1,886323648
52,1,882922806
161,1,891170769
148,1,877399018
125,0,892838559
97,1,884238860
58,1,884304936
83,1,887665548
90,1,891383319
272,1,879455113
194,1,879521396
125,1,879454628
110,1,886987605
299,1,877877775
151,1,879524921
269,1,891446165
6,1,883599249
54,1,880937882
303,1,879467542
16,1,877727122
301,1,882078621
276,1,874793035
305,0,886323068
194,0,879541148
91,0,891438397
87,1,879875940
294,1,877819599
286,1,877531791
200,1,884128458
229,1,891632142
178,1,882826555
303,0,879484804
62,1,879374686
207,1,876018608
92,1,875653271
301,1,882078040
36,1,882157581
70,1,884150257
63,1,875747190
28,1,881961671
279,1,875307407
250,1,878089716
14,1,890881335
299,1,889502324
194,1,879525876
303,1,879485532
119,1,874775038
295,1,879966498
268,0,875742942
268,0,875744173
66,1,883601089
233,1,879394264
83,1,880308578
214,1,891542540
192,0,881368243
100,1,891374868
268,1,875744501
301,1,882076587
307,1,879283786
234,1,892334609
83,1,880308755
181,0,878961624
297,1,875240090
38,1,892430369
7,1,891352093
264,1,886122952
181,1,878961814
201,1,884140579
85,1,879456199
269,1,891450023
59,1,888205855
286,1,889651549
193,1,889124507
113,1,875936424
292,1,881104093
130,1,876250718
275,1,875155140
189,1,893265380
219,1,889452455
218,1,877488546
123,1,879873020
119,1,874775311
158,1,880134407
222,1,877563802
302,0,879436875
279,1,875308843
301,1,882076403
181,0,878963441
201,1,884140115
13,1,881515193
1,1,888732928
145,1,875270570
23,1,874786462
201,1,884114505
296,1,884197193
42,1,881105817
33,1,891964230
301,1,882078830
16,1,877720297
95,1,879197562
154,1,879138713
77,1,884733766
296,1,884196584
302,0,879436785
244,1,880606667
222,1,878183616
13,1,882140588
16,1,877722736
270,1,876956264
145,0,875270655
187,1,879465631
200,1,876041644
170,1,887646170
101,1,877136138
184,1,889909840
128,1,879967478
181,1,878961781
184,1,889911285
1,1,878542699
1,1,875072547
184,1,889906967
54,1,880937813
94,1,891725009
128,1,879967767
23,0,874784266
301,1,882077222
301,1,882075672
112,1,892440172
82,1,878769848
222,1,878181976
218,1,877488316
308,1,887739521
303,1,879467959
133,1,890588547
215,0,891435680
69,1,882126156
254,1,887347350
276,1,874792436
104,1,888442575
63,1,875747514
267,1,878970785
13,1,881515011
240,1,885775745
286,0,875806800
294,1,889241426
90,1,891384424
18,1,880129731
92,1,875656201
308,1,887739292
144,1,888105691
191,1,891560253
59,1,888206409
200,1,884129409
16,1,877726146
61,1,892302309
271,1,885848448
271,1,885849325
142,1,888640356
275,1,876197678
222,1,878182109
87,1,879876917
207,1,877879172
272,0,879454663
177,1,880130397
207,0,879664906
299,1,889503806
271,1,885849447
305,1,886324486
49,0,888068912
94,1,891722802
130,1,874953895
10,1,877888677
203,1,880433418
191,1,891560842
43,1,875975110
21,1,874951695
197,1,891409839
13,0,888073635
194,1,879527264
234,1,892334543
308,1,887740700
308,1,887737036
269,1,891447773
94,1,891721889
268,1,875310824
272,1,879455254
121,1,891390477
296,1,884196921
134,1,891732334
180,1,877544218
234,1,892079140
104,0,888465972
38,1,892434626
269,1,891456255
7,1,891353444
234,1,892078343
275,0,876197645
52,1,882922661
102,1,888801465
13,1,890704999
178,1,882827532
236,1,890116671
256,1,882165296
263,1,891299752
244,1,880605697
279,1,875314001
43,1,883956189
83,0,880309089
151,1,879528710
254,0,886474216
109,1,880579371
297,1,875239422
249,1,879641067
144,1,888106106
301,1,882075994
64,1,889737542
92,0,875653665
222,1,878181739
268,1,875310745
293,1,888905550
213,1,878955442
160,0,876861185
13,1,882139901
59,1,888205921
1,1,875636198
125,1,879454956
174,1,886432749
114,1,881260203
213,1,878870518
23,0,874786926
128,1,879968827
239,1,889179478
181,1,878962955
291,1,875086354
250,1,878089963
201,1,884114275
60,1,883327734
181,0,878961814
119,1,887038665
287,1,875334088
216,1,880245642
216,1,880233810
203,1,880434463
92,1,875660408
13,1,882774224
213,1,878956338
286,1,875806672
117,0,881009697
99,1,885678886
11,1,891904214
65,0,879216672
295,1,879517412
269,0,891451610
85,0,881705026
250,1,878089921
137,1,881433689
201,0,884112077
257,1,882049932
111,1,891679939
91,1,891438875
215,1,891436202
181,1,878961586
189,1,893264301
1,1,887431883
303,1,879468375
299,1,879737314
187,1,879465242
222,0,877563913
214,1,892668197
293,1,888906655
285,1,890595859
303,1,879544791
96,1,884402860
72,1,880037334
115,1,881171009
7,1,891352178
116,1,886977926
73,1,888625753
269,1,891457067
263,1,891299514
70,1,884150257
221,1,875244204
72,1,880036515
25,1,885852757
290,1,880473582
189,1,893266205
299,1,877618584
264,1,886121516
200,1,884129962
187,1,879465653
184,1,889909024
63,0,875746985
13,1,882397650
298,1,884183063
235,1,889655435
62,1,879376178
246,0,884923505
54,1,880934806
63,1,875747688
11,1,891904596
92,1,875653723
8,1,879362356
307,1,879283480
303,1,879468459
256,0,882164603
72,1,880036854
164,0,889402389
117,1,880125101
224,1,888103872
193,1,889127811
94,0,891720862
281,0,881200457
130,1,874953794
128,1,879966954
94,1,891723593
182,1,885613067
129,1,883245452
254,1,886474580
64,1,879365491
151,0,879524293
45,1,881014015
193,1,889123257
276,1,889174849
276,1,874787526
234,1,892079140
181,1,878962006
21,1,874951293
293,1,888905229
264,1,886123656
10,1,877886722
197,1,891409070
276,1,874792945
308,1,887736584
221,1,875246759
131,1,883681514
268,0,876518557
109,1,880572642
198,1,884208173
230,1,880484286
181,1,878962918
192,1,881368891
234,1,892335501
90,1,891382309
193,1,889124890
128,1,879966839
126,0,887855283
244,1,880606634
90,1,891382310
157,1,886890787
305,1,886323684
119,1,874781742
21,0,874951382
231,1,888605273
280,1,891700453
288,1,886374129
279,0,890780576
301,1,882078228
72,1,880036783
90,0,891382392
308,1,887738760
59,1,888203053
94,1,891721462
130,1,875216933
26,1,891352136
56,1,892679480
82,0,884714249
62,1,879373613
276,1,874791871
181,1,878963121
152,1,880147407
178,1,882824291
217,1,889070087
79,1,891271203
138,1,879024127
308,1,887737293
75,0,884050393
269,1,891447062
307,1,877122695
222,1,881059677
121,1,891390544
269,1,891448072
13,1,882141924
230,1,880485043
269,1,891448800
239,1,889179253
245,1,888513447
56,1,892679460
295,1,879519556
271,0,885848102
222,0,881059117
69,1,882126156
10,1,877892210
22,1,878887112
294,1,889242857
82,1,884714492
279,1,875313859
269,1,891449406
6,1,883600680
243,1,879988184
298,1,884125629
282,1,881703044
78,1,879633567
118,1,875384647
283,1,879297545
171,1,891034835
70,1,884151119
10,1,877891747
245,1,888513664
107,1,891264267
246,1,884923445
13,1,883670672
276,1,874790826
244,0,880607205
189,1,893265263
226,1,883888671
62,1,879373008
276,1,874792907
214,1,891544052
306,1,876504354
222,1,878183043
280,1,891700751
60,1,883326122
56,1,892683275
42,1,881105817
1,1,875072442
13,1,882397582
173,1,877556988
15,1,879455311
185,1,883524249
280,1,891702304
244,1,880604077
150,1,878746946
7,1,891352134
178,1,882826915
178,1,882823833
95,1,880572658
234,1,892333865
97,1,884238887
109,0,880563471
117,1,880124306
269,0,891448850
130,1,876252497
264,1,886123530
207,1,875506839
42,1,881108147
246,0,884923372
87,1,879876702
101,1,877135677
256,1,882164406
92,1,875654798
181,0,878963418
213,1,878955115
92,0,876175582
292,1,881105561
246,1,884922831
274,1,878945579
188,1,875072583
18,1,880129731
1,1,878844423
236,1,890116254
193,1,889127921
144,1,888105940
90,1,891383866
48,1,879434819
1,0,875635723
22,1,878887983
311,1,884365485
8,1,879362183
276,1,874792547
222,1,878183043
72,1,880035887
299,1,878192311
1,1,889751711
308,1,887741461
165,1,879525778
222,1,878183512
181,1,878962623
200,1,884129542
234,1,892336358
244,1,880606243
90,1,891384789
208,1,883108324
263,1,891298336
134,1,891732335
279,1,892864663
0,1,888550774
288,0,886892127
49,1,888065432
286,1,877531406
205,1,888284313
22,1,878887227
234,1,892078890
223,1,891548959
15,1,879456204
268,1,876514002
94,1,891722678
274,1,878945840
7,1,891352010
268,0,875744501
16,1,877717956
164,1,889402298
290,1,880474293
92,1,875640800
239,1,889179032
56,1,892679308
248,1,884534968
234,1,891227851
280,0,891702486
308,1,887738760
276,1,874787441
192,1,881368302
122,1,879270511
85,1,880838306
262,0,879790874
201,1,886013700
181,0,878962623
295,1,879518319
263,1,891299387
295,1,879518279
201,1,884112800
93,1,888705966
159,1,880557539
158,0,880134532
293,1,888906070
82,1,878768882
276,1,874786488
13,1,882397833
217,1,889069782
83,1,880308256
189,1,893264466
222,1,878183684
146,1,891458193
267,1,878970681
126,1,887855087
181,1,878962675
125,1,892838865
43,1,884029430
13,1,882142057
253,0,891628883
42,1,881108548
77,1,884753202
291,1,874835165
268,1,875742822
262,1,879792220
234,1,892334680
29,1,882820803
236,1,890116575
158,1,880133116
156,1,888185947
232,1,888550130
168,1,884287927
37,1,880915258
141,1,884584426
235,1,889655162
102,1,888803537
77,1,884752562
90,1,891383319
186,1,879023663
44,1,878347915
118,1,875385198
7,1,891351624
49,0,888068651
62,1,879374969
42,1,881106072
178,1,882827834
85,0,879454782
77,1,884732407
58,0,892243079
56,1,892911290
197,1,891409564
286,1,878141681
90,1,891382121
181,1,878962349
295,1,879517062
224,1,888082495
272,1,879454977
221,1,875246662
66,1,883601089
207,1,877124871
234,1,892079237
7,1,891351653
87,1,879875774
195,1,877835102
44,1,883613334
306,1,876504442
194,1,879521474
94,1,891722933
167,1,892738277
108,1,879879720
230,1,880484286
181,1,878962675
54,1,880928519
90,1,891384357
181,0,878962997
286,1,877531537
14,1,892242403
311,0,884365357
92,1,875640679
21,1,874951798
244,1,880602264
181,1,878962919
65,1,879216529
37,0,880916070
44,1,878348289
244,1,880606043
1,1,878542441
270,1,876954456
299,0,889502756
94,1,891723883
286,1,877533058
239,1,889181247
216,1,880245145
254,1,886472369
62,0,879376483
178,1,882826982
194,1,879522819
268,1,875745160
188,1,875072674
276,1,874786366
158,1,880135069
207,1,881681663
161,1,891170745
305,1,886323937
47,1,879439078
64,1,889739212
191,1,891560753
7,1,891353011
59,1,888204997
69,1,882027109
10,1,877888944
21,1,874951382
58,1,884304328
194,1,879549996
7,1,891353543
113,1,875076827
173,1,877557028
95,1,879196354
16,1,877720733
59,1,888206809
311,1,884365075
292,1,881105516
43,1,883955224
79,1,891271545
235,1,889655619
125,1,892836309
284,1,885329671
303,1,879468547
254,1,886474396
255,1,883217030
104,0,888442275
90,1,891383912
6,1,883601713
279,1,875297433
286,1,875807004
222,1,878183565
297,1,875239383
42,1,881108873
130,1,875801778
254,1,886472466
109,1,880563641
230,0,880485726
244,1,880601905
6,0,883600406
36,1,882157285
256,1,882164727
102,1,888801316
104,1,888465201
21,1,874951695
111,1,891680028
18,1,880129628
25,1,885852817
110,1,886989501
270,1,876955868
68,1,876974133
83,1,880307940
6,0,883268278
89,1,879459859
128,1,879968029
305,1,886323525
184,0,889912691
286,1,877532470
279,1,888465209
256,1,882165103
221,1,875245462
140,1,879013617
190,0,891042938
11,1,891905896
201,1,884114471
150,1,878746685
126,1,887854726
20,0,879669401
144,1,888104122
181,1,878963275
109,1,880578814
85,1,879455021
213,1,878955973
222,1,878184290
223,1,891550649
215,1,891435704
218,1,877488366
174,1,886432989
275,1,880314383
68,1,876974198
268,1,876513830
160,1,876858346
195,1,878019342
224,1,888082468
1,1,875636493
99,1,885678724
0,1,888552084
292,1,881104148
72,1,880037203
85,1,882813248
83,1,880307072
92,0,886443708
7,1,891351772
87,0,879876813
287,1,875334340
1,0,878542201
234,0,892079538
222,1,878184113
24,1,875322758
7,1,891354639
82,1,878769410
161,1,891170824
196,1,881251863
56,1,892683275
82,1,876311344
7,0,891353357
256,1,882164644
226,1,883889102
279,1,875296891
308,1,887738151
16,1,877722736
180,1,877128388
203,1,880434940
145,1,875271896
288,1,886372527
84,1,883450643
44,1,878347818
17,1,885272654
313,1,891015319
148,1,877019411
197,1,891409070
21,1,874951695
279,1,875298314
239,1,889181015
185,1,883526288
297,1,875239125
303,1,879467361
186,1,879023607
73,1,888625754
104,0,888465739
94,1,885870665
239,1,889178833
197,1,891409839
280,1,891700426
1,1,874965739
224,1,888103729
303,1,879543831
60,1,883327734
198,1,884204501
239,1,889178887
6,1,883601277
233,1,876374419
85,1,882995615
110,1,886988574
184,1,889908462
99,1,885678436
13,0,882398763
201,1,884112201
13,1,882397068
214,1,891544465
296,1,884197264
222,1,878182589
279,1,875314144
217,0,889070109
85,1,879828720
239,1,889178762
13,1,882141727
194,1,879527421
208,1,883108476
109,1,880572950
230,1,880484523
59,0,888204466
313,1,891014373
70,1,884151344
62,1,879375169
198,1,884207833
65,1,879217509
174,1,886514261
90,1,891383241
130,1,880396702
100,0,891375260
283,1,879297965
275,1,875154718
311,1,884364502
195,1,883295500
130,1,876251160
269,1,891456350
286,1,877532965
7,1,891354217
56,1,892679439
210,1,887730676
239,1,889180446
96,1,884403531
297,0,875239691
249,1,879572284
94,0,891723706
84,1,883452307
275,1,880314031
135,1,879858003
291,1,875086354
125,1,892836623
70,1,884068521
311,1,884963365
301,1,882076146
152,1,880149074
244,1,880605665
275,0,875154535
53,1,879443288
198,0,884206513
244,1,880608037
26,1,891371676
151,1,879542688
124,1,890286933
24,1,875323003
271,1,885849419
307,1,879283385
294,1,877819265
234,0,892335042
25,1,885852301
293,1,888904653
201,1,884111312
75,1,884050661
13,1,882140354
207,0,877125350
0,1,888552084
313,1,891016220
144,1,888104191
188,1,875074329
276,1,874786419
145,1,882182634
72,1,880037418
83,1,887665549
181,1,878963086
109,1,880581344
207,1,876198301
185,1,883526268
14,1,890881557
149,0,883512658
57,1,883698495
230,1,880484370
176,1,886047442
253,1,891628501
284,1,885328991
106,1,881452685
121,1,891388286
62,0,879374640
291,1,875086920
84,1,883452711
293,0,888907527
207,1,875991047
194,1,879520813
109,1,880578711
283,1,879297442
297,1,874954260
181,1,878961749
78,1,879633745
11,1,891904300
308,1,887737647
193,1,889126943
297,1,875239018
87,1,879877008
250,0,878091682
8,1,879362124
186,1,891719774
312,1,891699426
91,1,891438351
1,1,875721432
291,1,875086534
175,1,877107640
145,0,875272833
7,1,891351685
276,1,874792907
83,1,880307751
102,1,888803537
153,1,881371140
62,1,879371909
49,1,888065577
268,1,875742647
207,0,877822854
313,1,891015049
286,1,877532173
279,1,875296435
276,1,889174904
62,1,879373821
254,1,886475980
83,1,880308690
63,1,875747319
16,1,877719333
297,0,875239914
90,1,891383866
85,0,879452769
42,1,881106711
303,1,879484981
274,1,878944679
104,1,888442436
94,1,885873006
184,1,889908539
293,1,888907527
248,1,884534968
18,1,880130764
217,1,889070011
200,1,884127082
201,1,884140751
296,1,884196640
7,1,892133739
196,1,881251728
69,1,882145465
72,1,880036747
256,1,882152471
128,1,879967225
151,1,879524564
7,1,891351287
286,1,877533224
172,1,875537441
308,1,887736743
190,0,891625949
82,1,878768741
308,1,887739257
59,1,888203658
64,1,889739539
145,0,885557506
220,1,881198966
21,1,874950889
285,1,890595313
207,1,878104594
198,1,884208173
220,1,881197771
210,1,887730589
181,1,878962392
158,0,880134296
143,1,888407741
75,0,884050309
199,1,883782854
223,0,891549841
297,1,874954497
276,1,877934828
299,1,877877649
293,0,888904353
301,0,882079446
1,1,875072125
164,1,889401906
96,1,884402860
291,1,874833827
7,1,891353892
233,1,877661496
6,1,883602212
202,1,879727153
214,1,891543241
184,1,889909691
277,1,879543487
194,1,879524216
95,1,879196231
25,1,885853415
6,1,883601365
38,1,892433660
313,1,891029877
22,1,878888025
262,1,879793715
130,1,880396494
66,1,883601425
21,1,874951054
181,1,878962278
262,1,879791948
206,1,888180227
222,1,878183285
76,1,875028123
151,1,879542460
314,1,877888346
13,1,882397502
44,1,878340824
303,1,879483510
16,0,877717833
270,1,876954927
248,1,884535433
125,1,879454309
138,1,879024043
268,0,875743978
291,1,874833668
234,1,892335372
239,1,889178798
15,1,879455166
94,0,891723807
136,1,882848925
223,1,891550684
82,1,878770027
145,1,888396967
280,1,891700925
179,1,892151366
178,1,882826306
307,1,877123315
10,1,877888613
116,1,876451911
23,1,876785704
308,1,887736696
185,1,883524320
188,1,875073648
118,1,875385007
246,1,884921794
234,1,892078567
194,1,879522917
94,1,885873423
122,1,879270769
312,1,891698613
262,1,879793022
154,1,879138235
223,1,891550067
99,1,885680374
83,1,880308690
130,1,877984546
174,1,886513729
256,1,882164231
59,1,888204349
161,1,891171174
244,1,880607489
250,1,878091818
43,1,883956468
285,1,890595636
42,0,881108815
97,1,884239744
122,1,879270327
61,1,891206450
222,0,883816184
1,1,892004275
304,1,884967253
37,1,880915942
49,1,888069513
303,1,879467959
165,1,879525987
176,1,886047292
1,1,889237269
56,1,892683895
44,1,878341343
190,1,891033697
29,1,882821942
94,1,885870231
130,1,876251944
117,1,880124648
303,1,879543418
19,1,885412840
194,1,879521856
158,1,880134261
56,1,892679067
262,1,879791816
181,1,878962240
214,1,891543227
92,1,875656164
188,1,875073128
58,1,884305353
244,1,880606385
134,1,891732393
298,1,884183406
254,1,886472400
230,1,880485197
16,1,877722736
151,1,879524199
181,1,878963305
145,1,875272195
200,1,884128499
248,1,884535840
297,1,875239658
312,1,891699296
151,1,879524368
110,1,886988449
305,1,886323068
141,1,884584338
44,1,878346997
186,1,879023571
214,1,891544414
233,1,880610814
104,0,888465347
312,0,891699491
1,1,878873388
206,1,888179833
230,1,880484587
56,1,892679374
94,1,891725332
205,1,888284710
14,1,890881294
268,0,876513785
276,1,880913705
83,1,880307140
268,1,875309344
222,1,881060155
279,1,875306910
1,1,875635807
112,1,884992603
296,1,884197330
18,1,880130515
13,1,882139901
87,1,879875734
10,1,877889186
181,1,878961227
23,1,874785843
253,1,891628630
234,1,892079190
299,0,877880041
66,1,883601324
216,1,881432488
290,1,880475245
79,0,891271697
264,0,886122031
1,1,892002352
144,1,888104805
138,1,879024279
64,0,889740286
1,1,875635748
276,1,874787526
62,1,879375588
239,1,889178689
293,1,888905520
130,1,875216932
264,1,886123596
208,1,883108797
24,1,875322875
279,1,875314334
1,1,889237247
101,1,877136564
162,1,877636556
223,1,891548802
99,1,888469392
239,1,889180338
160,1,876862078
172,1,875538028
303,0,879544629
54,1,880935294
44,1,878347392
210,1,887736454
164,1,889402340
299,0,877878414
28,1,881961671
305,1,886324276
18,1,880131236
82,1,884713755
109,1,880564570
207,1,876079113
92,1,875660468
109,1,880563619
15,1,879455730
58,1,884304812
303,1,879466771
152,1,880148782
194,0,879551380
92,1,875655961
77,1,884752924
244,1,880606533
177,0,880130481
131,1,883681561
197,1,891409070
227,1,879035347
85,1,879829618
295,1,879518714
181,1,878962392
277,1,879544145
279,1,875310606
1,1,874965970
18,1,880130640
276,1,882659211
87,1,879875940
177,1,880131088
213,1,878955139
125,1,879454532
128,1,879969349
291,1,874871766
25,1,885852337
288,1,889225463
207,0,877878772
271,1,885848559
1,1,875635225
274,1,878944406
70,1,884065035
311,0,884366187
151,1,879524368
199,1,883782509
201,1,884112801
99,1,885679157
11,1,891903067
59,1,888206254
184,1,889907971
222,1,878183336
38,1,892432062
59,0,888205188
104,1,888442275
298,1,884126061
180,1,877128156
7,0,891352659
121,1,891390014
268,1,875743735
252,1,891456797
303,1,879483802
210,1,887736232
234,1,892826760
312,1,891712535
308,1,887737483
234,1,892334976
75,1,884050422
117,1,880125887
246,1,884921380
64,1,889737376
85,1,879454235
239,1,889179808
59,1,888205921
256,1,882151690
216,1,880245145
203,1,880434919
13,1,881515296
144,1,888105823
100,1,891374982
210,1,887730676
94,1,891721642
13,1,886304229
125,1,892836422
65,1,879217349
1,1,878542738
76,1,875028853
294,1,877819532
263,1,891299949
294,1,889242704
121,1,891388600
85,1,879452866
303,1,879542535
212,1,879303974
6,1,883601089
181,1,878963122
279,1,875310233
303,1,879467936
184,1,889908716
310,1,879436104
313,1,891014870
314,1,877887002
13,1,882397503
43,1,875981421
58,0,884305296
215,1,891436633
62,0,879371909
280,1,891702544
161,1,891170191
11,1,891904637
94,1,891721851
35,0,875459046
311,1,884366112
48,1,879434330
85,1,882995132
288,1,886373565
184,1,889908497
151,1,879543457
90,1,891383319
11,1,891905936
104,1,888466002
106,1,881451199
181,1,878962774
37,1,880915674
276,1,874786807
22,1,878886261
70,1,884068075
1,1,875720691
308,1,887737130
60,1,883326028
270,1,876955711
243,1,879989134
92,0,875813197
81,1,876534214
293,1,888905377
200,1,884128788
13,1,881514726
56,1,892679088
116,1,876452606
295,1,879516986
63,1,875747368
295,1,879517943
104,1,888465554
156,1,888185677
269,1,891446904
160,1,876861799
237,1,879376773
287,1,875334361
290,1,880473993
45,1,881012356
224,1,888082277
145,0,888398257
277,1,879543697
65,1,879217558
272,1,879454977
116,1,876452524
184,1,889908694
285,1,890595636
222,0,881061164
72,1,880036824
271,1,885848343
94,1,891721142
246,1,884921918
115,1,881171982
176,1,886047176
13,1,882141727
129,0,883244737
257,0,880496892
95,1,879197329
147,1,885594015
151,1,879524849
184,1,889909962
311,1,884365747
105,1,889214268
158,1,880134296
34,1,888602742
72,1,880037702
263,1,891299697
94,1,891722678
200,1,891825292
45,1,881014550
279,1,880850073
145,1,875273021
71,1,880864462
182,1,876435435
193,1,889126972
214,1,892668197
151,1,879525002
102,1,883277645
234,0,892318158
249,0,879640585
195,1,884420059
109,1,880562908
222,0,878184596
282,1,879949367
117,0,881011217
23,1,874787350
112,1,884992535
303,1,879543573
252,1,891448664
151,1,879524819
282,1,879949417
304,1,884968415
290,1,880474716
64,1,889739288
28,1,881961003
168,1,884287560
265,1,875320302
18,1,880129628
83,1,887665423
90,1,891383866
234,1,892335707
87,1,879877681
26,1,891371676
150,1,878746946
161,1,891171357
70,1,884065854
51,1,883498790
222,1,881061370
92,1,875652981
204,1,892513864
164,1,889402160
57,1,883696824
184,1,889908903
60,1,883327087
92,1,875653016
43,1,883956122
222,1,878184514
197,1,891409422
92,1,875907618
294,1,877821796
201,0,884113635
201,0,884140382
193,1,889127633
271,1,885849052
214,1,891544414
73,1,888625422
90,1,891383561
315,1,879821349
48,1,879434132
255,1,883216958
270,1,876956360
66,1,883601355
6,1,883602762
101,1,877136243
207,1,875509787
144,1,888105743
85,1,886282959
102,1,883748418
158,1,880134477
297,1,875238579
90,1,891383987
271,1,885848519
130,1,884624044
178,1,882823978
90,1,891382612
181,1,878963086
311,1,884364812
267,1,878971773
201,0,884140751
194,1,879521531
59,1,888206562
1,1,876892946
116,1,890131577
170,1,884103732
110,1,886988536
60,1,883326185
287,1,888177040
197,1,891409982
38,1,892432062
195,1,879673925
279,1,889326161
84,1,883449530
31,0,881547877
316,1,880853743
25,1,885853415
168,1,884287865
103,1,880415847
299,1,877880852
194,1,879521329
287,1,875333873
234,1,892334883
279,1,886015533
87,1,879877931
181,1,878962550
279,0,875744584
49,1,888068715
296,1,884197352
44,1,878347569
92,1,875653867
135,1,879857931
13,1,882141485
262,1,879795512
7,1,891354499
116,1,876454090
318,1,884495742
141,0,884585437
269,1,891446662
222,1,881060578
82,1,876311319
279,1,879572960
42,1,881105972
145,1,875271397
184,0,889909640
49,1,888067031
177,1,882142141
313,1,891014029
32,1,883717913
308,1,887736925
145,1,877343121
130,1,875801778
130,1,875217096
165,0,879525673
249,1,879571752
49,1,888068143
195,1,890588925
118,1,875384793
130,1,888211794
104,1,888465166
201,1,884140307
142,1,888640356
119,1,874774956
303,1,879485318
99,1,885679998
306,1,876503995
92,0,875654590
227,1,879035387
1,1,889236983
94,1,891723186
59,1,888206254
30,1,885941454
262,1,879794887
6,1,883599530
311,1,884365718
268,1,875743979
262,1,879795122
214,1,891542968
16,1,877719863
262,0,879790906
293,1,888905481
62,1,879375022
94,1,891725410
